Date,Open,High,Low,Close,Range
,^NSEBANK,^NSEBANK,^NSEBANK,^NSEBANK,
2022-01-31,38091.35802145327,38216.8057820451,37647.413962944105,37974.91015625,569.3918191009943
2022-02-01,38460.00052557831,38802.246532769044,37690.16185064272,38505.05078125,1112.0846821263258
2022-02-02,38841.09943172468,39386.143879334384,38752.19812104442,39330.04296875,633.9457582899631
2022-02-03,39255.243239803356,39424.39361874547,38860.6970415019,39009.546875,563.6965772435651
2022-02-04,39127.54685936882,39278.146677754965,38562.15496973748,38788.90234375,715.9917080174855
2022-02-07,38591.602444073695,38837.099592015446,37802.26005174329,37995.0078125,1034.839540272158
2022-02-08,38175.65844241026,38221.65790847612,37318.61760917495,38028.0078125,903.0402993011667
2022-02-09,38283.156144207205,38647.69877781298,38191.55564746408,38609.80078125,456.14313034889346
2022-02-10,38800.99852716137,39196.743930395016,38519.552577536575,39010.49609375,677.191352858441
2022-02-11,38567.19863096341,38789.79759730725,38395.95062821687,38516.80078125,393.8469690903803
2022-02-14,37663.56151759803,37796.110755698464,36827.62203092697,36908.12109375,968.4887247714942
2022-02-15,36989.3692387603,38231.15553250862,36651.423962703804,38169.65625,1579.7315698048187
2022-02-16,38296.054608126055,38461.25190559371,37762.36159634785,37953.359375,698.8903092458568
2022-02-17,38041.65811223532,38124.05558923084,37425.16529867026,37531.2109375,698.8902905605792
2022-02-18,37344.014682405104,37817.11073994177,37304.01514784118,37598.7109375,513.095592100588
2022-02-21,37399.565815608046,38053.95665606025,37156.369420208444,37685.1640625,897.5872358518027
2022-02-22,36832.57265576282,37658.96150521379,36817.67439111764,37371.21484375,841.2871140961506
2022-02-23,37628.11444507428,37774.16353273688,37317.567264934005,37391.6171875,456.5962678028736
2022-02-24,36084.779083422356,36708.721037611955,34990.94416269976,35227.69140625,1717.776874912197
2022-02-25,35901.283470258466,36684.2236223079,35767.785016213806,36430.328125,916.438606094096
2022-02-28,35938.53044735812,36269.827368192266,35611.4834770017,36204.87890625,658.3438911905687
2022-03-02,35381.48817576046,35553.28696493851,34897.044574317275,35372.390625,656.2423906212352
2022-03-03,35620.73431871012,35803.73219121727,34720.744781789705,34943.89453125,1082.9874094275656
2022-03-04,34525.70175509357,35097.34357298496,34093.70675759289,34407.40234375,1003.6368153920703
2022-03-07,33277.76088633603,33542.910142170855,32376.122949267025,32870.8671875,1166.7871929038301
2022-03-08,32531.520975180167,33263.16283265908,32154.974585594362,33157.71484375,1108.1882470647179
2022-03-09,33278.510166289576,33969.10367141036,32948.514016462075,33815.0546875,1020.5896549482859
2022-03-10,35153.53895841762,35373.73560735664,34217.65144321832,34475.19921875,1156.084164138323
2022-03-11,34330.60016316442,34879.64454988099,34093.903701137686,34545.84765625,785.7408487433058
2022-03-14,34659.84741565458,35434.68997812979,34624.648605749135,35311.73828125,810.041372380656
2022-03-15,35467.53780342269,35643.387326108445,34705.648203667806,35022.2421875,937.7391224406383
2022-03-16,35555.33816717645,35805.93682702501,35461.140039511025,35747.8359375,344.7967875139875
2022-03-17,36301.57959057054,36611.52521983307,36261.2284953775,36428.12890625,350.29672445556935
2022-03-21,36545.42747421494,36599.77449979954,35899.78262279536,36018.08203125,699.9918770041768
2022-03-22,35975.1840160894,36468.377510583116,35384.33931123565,36348.12890625,1084.0381993474657
2022-03-23,36627.27173762234,36827.17174831618,36064.329089041144,36146.9296875,762.8426592750329
2022-03-24,35633.28391387192,35957.28013770544,35421.286384696905,35526.6875,535.9937530085372
2022-03-25,35699.98491873274,35716.98472182124,35203.44379524983,35409.69140625,513.5409265714115
2022-03-28,35488.28772802542,35770.3860195637,35015.89476797541,35710.0859375,754.4912515882897
2022-03-29,35931.331047738815,35976.77973656604,35506.13678667037,35846.98046875,470.64294989566406
2022-03-30,36241.1299831637,36420.67867966226,36070.13196863262,36333.87890625,350.54671102964494
2022-03-31,36456.77637415228,36590.42716775107,36277.727669602005,36373.1796875,312.6994981490643
2022-04-01,36297.9278916015,37209.36647200313,36241.92854522817,37148.06640625,967.4379267749609
2022-04-04,37824.50942092961,38765.40082463055,37665.11283678531,38634.75,1100.287987845244
2022-04-05,38730.851682693545,38758.80057736577,37935.50934248227,38067.45703125,823.2912348835016
2022-04-06,37710.862368648515,37868.05975987952,37513.41544534375,37632.36328125,354.6443145357698
2022-04-07,37421.31407960242,37975.45606190973,37346.36573392472,37556.9140625,629.0903279850099
2022-04-08,37619.2632525424,37883.76018731157,37404.76573833451,37751.61328125,478.99444897706417
2022-04-11,37591.31275648078,37941.30868550159,37524.01275803101,37613.36328125,417.2959274705863
2022-04-12,37406.964878168925,37920.162055040666,37264.01731622934,37746.9609375,656.1447388113229
2022-04-13,37886.86228134054,37988.161890155905,37407.76626386453,37462.96484375,580.395626291378
2022-04-18,36832.72144890834,36965.42303554621,36440.929115817,36728.57421875,524.4939197292115
2022-04-19,36806.37350593983,37123.119828916795,35925.88372730932,36341.1796875,1197.236101607472
2022-04-20,36482.17773927052,36513.427376235115,36113.63123952391,36314.4765625,399.7961367112075
2022-04-21,36512.675411368786,36912.920739977344,36395.27443784316,36815.671875,517.6463021341842
2022-04-22,36513.72502568608,36578.52505551732,35991.08264872788,36044.33203125,587.4424067894361
2022-04-25,35791.93695303597,36269.72829335894,35510.98708252526,36081.93359375,758.7412108336794
2022-04-26,36514.92840638845,36604.126591458284,36265.47817216205,36404.37890625,338.6484192962307
2022-04-27,36067.13236355247,36175.47876286719,35746.73373677265,36028.43359375,428.74502609454066
2022-04-28,36189.53003388049,36500.67877358137,35950.685144181036,36421.77734375,549.9936294003346
2022-04-29,36473.62834302381,36718.37550835769,35978.53251473269,36087.73046875,739.8429936250031
2022-05-02,35627.18594204003,36234.827290903355,35617.783707974835,36163.328125,617.0435829285198
2022-05-04,36265.726631830694,36308.87847368281,35127.44299617636,35264.140625,1181.4354775064494
2022-05-05,35704.93590573501,35934.4332340563,35133.39177808001,35232.44140625,801.0414559762867
2022-05-06,34568.69947577647,34797.54447020999,34352.79964327097,34590.796875,444.74482693902246
2022-05-09,34091.35369733804,34553.949882283916,33926.804828923625,34275.0,627.1450533602911
2022-05-10,34180.80039231131,34781.39494698865,34176.402006132295,34482.24609375,604.9929408563548
2022-05-11,34685.898516913716,34792.795714690015,34142.803252876925,34692.74609375,649.9924618130899
2022-05-12,34288.70211954982,34340.79916890023,33297.26054425346,33531.7578125,1043.5386246467679
2022-05-13,33925.55310566718,34001.80221538634,33007.51304340762,33120.96484375,994.2891719787222
2022-05-16,33255.61334665584,33821.25520760244,33001.366302712275,33597.2109375,819.8889048901619
2022-05-17,33795.80665525528,34365.651598581346,33680.210341742655,34301.5,685.4412568386906
2022-05-18,34447.797463240786,34655.396604567155,34134.30111946535,34163.30078125,521.0954851018032
2022-05-19,33460.611594049624,33633.55880525336,33180.216411336434,33315.26171875,453.34239391692245
2022-05-20,33764.75594289894,34357.651394602566,33657.659531579106,34276.0,699.9918630234606
2022-05-23,34320.99914144521,34819.54412254227,34116.95464033193,34247.203125,702.5894822103364
2022-05-24,34222.80155917254,34586.04733835611,34115.40436959846,34289.75,470.64296875765285
2022-05-25,34491.40057662053,34722.19867991406,34285.40296681622,34339.1015625,436.7957130978393
2022-05-26,34670.20022405733,35221.64305936543,34424.351507475156,35094.4921875,797.2915518902737
2022-05-27,35326.19083334436,35694.43655183963,35291.538892484175,35612.88671875,402.8976593554544
2022-05-30,35958.381274277126,36083.278254671655,35748.03216580633,35826.53125,335.24608886532224
2022-05-31,35614.885226401544,35881.53055268113,35288.53747173052,35486.984375,592.9930809506113
2022-06-01,35358.53820005896,35768.283437052356,35285.03905443598,35620.38671875,483.2443826163726
2022-06-02,35470.53681534414,35675.78442900261,35384.58859588373,35613.234375,291.1958331188798
2022-06-03,35929.133014882944,35958.03111636997,35174.69256839707,35274.640625,783.338547972904
2022-06-06,35158.740035825824,35424.088516054864,35071.89338838092,35309.7890625,352.1951276739419
2022-06-07,35080.393546842715,35153.892693620204,34833.994063446815,34995.59375,319.8986301733894
2022-06-08,35165.239635806065,35449.48633139148,34831.34507988519,34945.7421875,618.1412515062912
2022-06-09,34801.847029128105,35148.69457547752,34658.700249125846,35085.04296875,489.99432635167614
2022-06-10,34686.544504742014,34752.04374051316,34346.247693990896,34483.3984375,405.7960465222641
2022-06-13,33728.25798193151,33773.65980008683,33209.967106931814,33405.46484375,563.6926931550188
2022-06-14,33180.216361655286,33617.758157078126,33123.513894934236,33310.96484375,494.2442621438895
2022-06-15,33317.41430840226,33554.16156219919,33249.165100074315,33338.61328125,304.9964621248728
2022-06-16,33648.40988993613,33756.10785756608,32537.57123197408,32616.720703125,1218.536625591998
2022-06-17,32393.072425857183,32889.41821491392,32290.17518524732,32742.669921875,599.2430296666025
2022-06-20,32873.01538049235,32925.71789136961,32426.022542258448,32684.419921875,499.6953491111635
2022-06-21,32977.666552320356,33593.40937818611,32797.16865533494,33191.36328125,796.2407228511656
2022-06-22,33051.2632200148,33106.56335673332,32757.76859386418,32844.91796875,348.79476286913996
2022-06-23,32927.01414166887,33431.35981787927,32651.769307215192,33134.61328125,779.5905106640748
2022-06-24,33434.41239410323,33721.50671535386,33390.46368587853,33627.05859375,331.0430294753314
2022-06-27,34125.80101247146,34147.10154517034,33735.10635264936,33810.85546875,411.9951925209825
2022-06-28,33577.80933976157,33744.9089620328,33502.91177191294,33642.05859375,241.99719011985871
2022-06-29,33273.164020046315,33422.41228521164,33184.8642651766,33269.51171875,237.548020035043
2022-06-30,33180.31532766437,33658.91135288283,33179.21768411394,33424.71484375,479.693668768894
2022-07-01,33264.36257434838,33666.10789527351,33080.06393960031,33539.05859375,586.0439556732017
2022-07-04,33558.461472188166,33978.10503166695,33515.21197492903,33940.50390625,462.89305673792114
2022-07-05,34084.30155139204,34360.64988968886,33756.6061559201,33815.50390625,604.0437337687617
2022-07-06,33929.00458345541,34388.10081668299,33875.7552015839,34323.8515625,512.3456150990896
2022-07-07,34626.99559501868,34965.343221260424,34552.69958436133,34919.89453125,412.6436368990908
2022-07-08,35258.48670658513,35261.689794181075,34977.34155215716,35123.640625,284.3482420239161
2022-07-11,35017.19277706553,35542.68664252929,35006.14212481918,35469.234375,536.5445177101137
2022-07-12,35298.287119265864,35419.2349259777,35047.09083317545,35131.83984375,372.14409280224936
2022-07-13,35259.38949217214,35307.73658446935,34757.19613134104,34827.39453125,550.5404531283057
2022-07-14,34817.544938824,35027.194848248146,34558.047951943474,34650.796875,469.1468963046718
2022-07-15,34734.04627407356,34899.544354154124,34463.498631407856,34682.24609375,436.04572274626844
2022-07-18,34841.44740161468,35382.08956766407,34803.99471106599,35358.2890625,578.0948565980798
2022-07-19,35112.84297488848,35761.23389629566,35110.09300676588,35719.9375,651.1408895297791
2022-07-20,36060.8817760722,36182.278803013716,35876.13392272817,35971.68359375,306.1448802855448
2022-07-21,36026.130939226,36331.27582062266,35886.93334265965,36200.578125,444.3424779630077
2022-07-22,36322.47747801615,36823.0224581983,36285.93102657138,36738.5234375,537.0914316269191
2022-07-25,36766.27297027975,37010.77013571061,36464.22569080408,36725.97265625,546.5444449065326
2022-07-26,36688.125661226906,36695.32479655764,36333.680549574536,36408.078125,361.64424698310177
2022-07-27,36370.12978288592,36807.87471581847,36248.1819757291,36783.32421875,559.6927400893692
2022-07-28,37102.01882316425,37413.96442324299,37028.07046223949,37377.71484375,385.8939610035013
2022-07-29,37716.860645117995,37754.20786554537,37220.714091140035,37490.9609375,533.4937744053386
2022-08-01,37593.71063033792,37939.15973232214,37406.76358872746,37902.7578125,532.396143594684
2022-08-02,37767.260787798936,38179.4083470281,37631.86392208824,38023.55859375,547.544424939857
2022-08-03,37954.10977817859,38068.159234245075,37692.51125529018,37988.80859375,375.64797895489755
2022-08-04,38110.60916182261,38231.40854326938,37249.068363964696,37755.11328125,982.3401793046869
2022-08-05,37867.80920313661,38150.00513700995,37779.45866907314,37920.16015625,370.54646793681604
2022-08-08,37846.91079248344,38301.90549355632,37681.01038083108,38236.953125,620.8951127252367
2022-08-10,38298.40612206288,38402.50256758975,38154.85701040139,38287.40625,247.64555718835618
2022-08-11,38712.498038912374,38931.64782855268,38648.44800414183,38879.3984375,283.1998244108545
2022-08-12,38941.997252627385,39088.44477168754,38739.499602842676,39041.84765625,348.94516884486075
2022-08-16,39283.64401349645,39444.14214412405,39119.44280099981,39239.19140625,324.6993431242445
2022-08-17,39350.84502859512,39504.0424730467,39202.346748468866,39461.2421875,301.69572457783215
2022-08-18,39323.9413560481,39703.23772855038,39290.69174252466,39655.6875,412.54598602572514
2022-08-19,39732.18663378138,39758.68632577778,38847.946911222076,38985.49609375,910.7394145557046
2022-08-22,38693.19852163497,38732.4011907951,38246.805274695886,38297.3046875,485.59591609921335
2022-08-23,37955.008615763974,38869.447219198795,37950.411012885525,38697.19921875,919.0362063132707
2022-08-24,38552.251732503515,39120.34670097401,38551.75173830708,39038.046875,568.5949626669317
2022-08-25,39189.59487239689,39471.29081406086,38803.247804432984,38950.296875,668.0430096278797
2022-08-26,39129.1936563052,39336.64437019792,38846.34928742936,38986.6953125,490.2950827685636
2022-08-29,38111.15817075209,38396.65484923479,37943.410122361645,38276.25390625,453.2447268731412
2022-08-30,38516.50017055356,39606.08902998059,38472.25068644028,39536.2890625,1133.8383435403084
2022-09-01,38806.24793859346,39667.18714543041,38802.84954061363,39300.79296875,864.3376048167847
2022-09-02,39421.84373491926,39595.39250409117,39199.994744477226,39420.54296875,395.3977596139448
2022-09-05,39411.59440265754,39864.73759284759,39406.94211278015,39805.2890625,457.79548006744153
2022-09-06,39892.485649837174,40073.28433012389,39563.841031337826,39666.0390625,509.4432987860637
2022-09-07,39337.29433730401,39571.592404567426,39257.79525817987,39455.44140625,313.7971463875583
2022-09-08,39763.43487583637,40265.28058782487,39705.935546162895,40208.48046875,559.3450416619744
2022-09-09,40520.28003159838,40685.47733433219,40279.83360163029,40415.23046875,405.6437327018939
2022-09-12,40539.97695334109,40684.42448936752,40377.4280656841,40573.52734375,306.9964236834203
2022-09-13,40801.62582782897,40903.82385498074,40693.474745088024,40872.625,210.34910989271884
2022-09-14,40308.33303743262,41626.41539846129,40288.43092462966,41404.91796875,1337.9844738316315
2022-09-15,41533.214966570275,41839.66061234929,41153.02018066165,41208.71875,686.640431687636
2022-09-16,40976.724239621006,41162.02287299352,40501.58130971048,40776.328125,660.4415632830423
2022-09-19,40685.127549124045,41183.77017704965,40509.426471178245,40903.921875,674.3437058714044
2022-09-20,41303.66987068642,41677.16554316215,41206.823336553105,41467.8203125,470.3422066090425
2022-09-21,41282.1201707635,41501.215272140566,40888.67163377578,41202.96875,612.543638364783
2022-09-22,40888.5751184573,41158.72041331745,40359.72970809354,40630.12890625,798.9907052239141
2022-09-23,40428.88033187166,40527.92605241533,39412.23983787201,39545.7890625,1115.6862145433188
2022-09-26,39027.397555632575,39228.942086059105,38491.75144306961,38615.80078125,737.1906429894952
2022-09-27,38811.24865257446,39050.04666157906,38184.45514787345,38358.703125,865.5915137056072
2022-09-28,38080.80877615548,38368.35622573277,37625.76326729688,37759.4140625,742.5929584358892
2022-09-29,38092.40889002798,38282.95355070553,37536.21222859797,37647.3125,746.7413221075622
2022-09-30,37659.56208323766,38810.54869921765,37385.91682776734,38631.5,1424.631871450314
2022-10-03,38444.45221148561,38641.1530533725,37962.80936442989,38029.20703125,678.3436889426084
2022-10-04,38699.950058689654,39177.04609354033,38596.45125782994,39109.59765625,580.5948357103916
2022-10-06,39343.24147957582,39607.8907442624,39232.44198742317,39282.39453125,375.44875683922874
2022-10-07,39093.043955076486,39234.59308506694,38807.04729140729,39177.59375,427.54579365965037
2022-10-10,38641.102890138834,39315.243513638445,38517.854318719685,39092.6484375,797.38919491876
2022-10-11,39058.39832410177,39174.4946331561,38622.30182211855,38712.0,552.192811037552
2022-10-12,38783.749966670875,39163.647909868036,38605.95124495471,39118.09765625,557.6966649133246
2022-10-13,38957.195338231824,39060.84647644702,38437.50216387478,38623.55078125,623.3443125722406
2022-10-14,39445.59211690753,39570.3914470194,39195.84502090976,39305.14453125,374.5464261096422
2022-10-17,39295.14399463325,39974.23374329936,39146.24338473958,39919.984375,827.9903585597785
2022-10-18,40251.582806702085,40434.88145687805,40139.38489239193,40318.28125,295.4965644861222
2022-10-19,40556.17755757661,40643.12967301388,40194.732535405645,40372.73046875,448.3971376082336
2022-10-20,40149.0345772265,40207.88545750487,39848.389624916344,40099.0859375,359.4958325885236
2022-10-21,40370.28213359293,41031.77446730909,40354.9815296674,40783.578125,676.7929376416942
2022-10-24,41347.87058829255,41426.768108026496,41200.66917559555,41304.41796875,226.09893243094848
2022-10-25,41513.16734496403,41530.16714795477,41020.97383020246,41122.2734375,509.19331775230967
2022-10-27,41440.21710499562,41511.31784031264,41178.16937239799,41298.8203125,333.14846791464515
2022-10-28,41236.32135932722,41481.91616024174,40838.82598068995,40990.375,643.0901795517857
2022-10-31,41265.21924083606,41353.218217272726,41105.62344093047,41307.41796875,247.59477634225914
2022-11-01,41551.91491010484,41676.76501976088,41188.071487793575,41289.0703125,488.6935319673066
2022-11-02,41472.12122479492,41473.82042386448,41059.973654613575,41146.171875,413.8467692509075
2022-11-03,40873.2236904437,41477.51744120386,40818.673543842415,41297.87109375,658.8438973614466
2022-11-04,41314.37043692542,41515.71574841311,41050.670382838485,41257.96875,465.04536557462416
2022-11-07,41740.16343564171,41778.912985389434,41336.57046895981,41686.21484375,442.34251642962045
2022-11-09,41914.36566130992,41948.412141618865,41667.415399133315,41782.71484375,280.9967424855495
2022-11-10,41462.36882792137,41643.41359506859,41318.12050736358,41603.265625,325.2930877050094
2022-11-11,42162.90985093517,42345.009303254774,41917.615818418504,42136.5625,427.39348483626964
2022-11-14,42177.06133025349,42230.959142287014,41964.96222909416,42076.26171875,265.99691319285193
2022-11-15,42234.360976193566,42449.5576952594,42079.06199886696,42372.20703125,370.49569639244146
2022-11-16,42371.30659441794,42611.2530146146,42295.80747498249,42534.8046875,315.44553963211365
2022-11-17,42399.156927018914,42622.255903253215,42366.05965444769,42457.55859375,256.19624880552874
2022-11-18,42545.25655643274,42590.25603452489,42223.20951031225,42436.95703125,367.0465242126447
2022-11-21,42286.457723989864,42386.30812593039,42202.060267440036,42346.05859375,184.24785849035106
2022-11-22,42466.90613004378,42508.25721317177,42346.65752405363,42456.55859375,161.59968911813485
2022-11-23,42668.05539050716,42860.05316134725,42555.904348869175,42728.60546875,304.1488124780735
2022-11-24,42837.854314034324,43162.89741603527,42769.15198650954,43074.8984375,393.7454295257339
2022-11-25,43191.94679342608,43338.64430573424,42864.45060298763,42983.44921875,474.19370274661196
2022-11-28,42756.70227834148,43159.299161653216,42739.503259487334,43019.94921875,419.7959021658826
2022-11-29,42958.899529756054,43279.09893608623,42958.899529756054,43052.94921875,320.1994063301754
2022-11-30,43122.247355526306,43331.795694224704,42879.55096571048,43230.49609375,452.24472851422615
2022-12-01,43511.59472728786,43514.543911684945,43101.34950593882,43260.14453125,413.19440574612236
2022-12-02,42976.20069252874,43131.39811098041,42937.30270624746,43103.25,194.09540473295056
2022-12-05,43268.84839580863,43371.6440754137,42984.50013995016,43332.4453125,387.14393546353676
2022-12-06,43093.39895504571,43306.349611799546,43075.89915788053,43138.05078125,230.45045391901658
2022-12-07,43156.85088205784,43326.84890984055,42947.95096184205,43098.19921875,378.89794799849915
2022-12-08,43141.74748266118,43640.390111945664,43094.79881077177,43596.34375,545.5913011738958
2022-12-09,43764.79143424212,43852.88806519864,43361.19456891647,43632.94140625,491.6934962821688
2022-12-12,43455.346688198595,43766.542291405865,43378.29680213205,43708.2421875,388.24548927381693
2022-12-13,43793.189279821374,43983.288628756665,43767.240363227094,43946.0390625,216.04826552957093
2022-12-14,44078.08950104827,44151.287869442385,43987.43821040724,44048.58984375,163.8496590351424
2022-12-15,43939.59253701847,44120.090446010574,43378.599035940526,43497.6953125,741.491410070048
2022-12-16,43261.24560114738,43597.690897157314,43080.04849504141,43218.99609375,517.6424021159037
2022-12-19,43345.84843854809,43450.94487492269,43109.80039715503,43413.24609375,341.1444777676588
2022-12-20,43152.14693519366,43425.694537349154,42954.89922755192,43358.99609375,470.79530979723495
2022-12-21,43525.2433390054,43614.140741684154,42363.30764591198,42617.453125,1250.8330957721773
2022-12-22,42863.50252955492,42933.00172295274,42230.8614344378,42408.30859375,702.1402885149364
2022-12-23,41950.86389423782,42226.15756901795,41597.16488090006,41667.56640625,628.9926881178908
2022-12-27,42827.250370396294,42926.69842896922,42393.65386630298,42859.0,533.0445626662404
2022-12-28,42733.106558728214,43034.450724324,42694.35700758802,42827.203125,340.0937167359807
2022-12-29,42684.40114229347,43497.5440125112,42489.305759004936,43251.84765625,1008.2382535062643
2022-12-30,43401.194388739525,43422.44414156861,42832.60334617438,42985.94921875,589.8407953942296
2023-01-02,43038.25,43382.75,42961.75,43203.1015625,421.0
2023-01-03,43151.44921875,43482.80078125,43148.44921875,43425.25,334.3515625
2023-01-04,43417.5,43578.3984375,42858.6484375,42958.80078125,719.75
2023-01-05,43073.05078125,43137.55078125,42298.6015625,42608.69921875,838.94921875
2023-01-06,42649.69921875,42685.8984375,41877.0,42188.80078125,808.8984375
2023-01-09,42404.8515625,42716.80078125,42186.55078125,42582.75,530.25
2023-01-10,42642.0,42674.25,41835.75,42014.75,838.5
2023-01-11,42071.8515625,42318.0,41729.0,42232.69921875,589.0
2023-01-12,42238.5,42343.5,41742.94921875,42082.25,600.55078125
2023-01-13,42171.25,42453.94921875,41885.6015625,42371.25,568.34765625
2023-01-16,42622.5,42715.6484375,42066.55078125,42167.55078125,649.09765625
2023-01-17,42241.19921875,42383.80078125,41861.1015625,42235.05078125,522.69921875
2023-01-18,42271.80078125,42555.8984375,42119.6484375,42458.0,436.25
2023-01-19,42416.30078125,42506.25,42234.8984375,42328.8515625,271.3515625
2023-01-20,42516.05078125,42709.19921875,42366.1484375,42506.80078125,343.05078125
2023-01-23,42891.44921875,43005.8515625,42727.69921875,42821.25,278.15234375
2023-01-24,42994.44921875,43078.8984375,42615.6484375,42733.44921875,463.25
2023-01-25,42703.6015625,42733.05078125,41540.30078125,41647.6484375,1192.75
2023-01-27,41382.3515625,41417.8984375,40148.80078125,40345.30078125,1269.09765625
2023-01-30,39856.1484375,40789.55078125,39419.80078125,40387.44921875,1369.75
2023-01-31,40563.8515625,40811.6484375,40167.69921875,40655.05078125,643.94921875
2023-02-01,41115.0,42015.6484375,39490.5,40513.0,2525.1484375
2023-02-02,39943.3515625,40757.6015625,39761.44921875,40669.30078125,996.15234375
2023-02-03,41019.3515625,41539.94921875,40609.75,41499.69921875,930.19921875
2023-02-06,41530.1484375,41724.5,41261.19921875,41374.6484375,463.30078125
2023-02-07,41513.1015625,41630.75,41095.1015625,41490.94921875,535.6484375
2023-02-08,41542.05078125,41791.94921875,41403.05078125,41537.6484375,388.8984375
2023-02-09,41634.0,41634.0,41252.94921875,41554.30078125,381.05078125
2023-02-10,41452.3984375,41678.8984375,41424.8984375,41559.3984375,254.0
2023-02-13,41563.5,41662.55078125,41157.8984375,41282.19921875,504.65234375
2023-02-14,41410.44921875,41718.0,41195.75,41648.3515625,522.25
2023-02-15,41674.6015625,41795.44921875,41455.6015625,41731.05078125,339.84765625
2023-02-16,41925.69921875,41979.1015625,41521.94921875,41631.3515625,457.15234375
2023-02-17,41514.0,41516.30078125,40882.69921875,41131.75,633.6015625
2023-02-20,41221.55078125,41292.6015625,40580.1015625,40701.69921875,712.5
2023-02-21,40784.8984375,40946.19921875,40508.25,40673.6015625,437.94921875
2023-02-22,40494.1484375,40529.25,39899.0,39995.8984375,630.25
2023-02-23,39983.69921875,40147.80078125,39600.25,40001.55078125,547.55078125
2023-02-24,40259.1015625,40348.1015625,39818.8984375,39909.3984375,529.203125
2023-02-27,39820.3984375,40371.44921875,39745.3984375,40307.1015625,626.05078125
2023-02-28,40302.69921875,40391.44921875,40073.0,40269.05078125,318.44921875
2023-03-01,40473.8515625,40725.3515625,40341.94921875,40698.1484375,383.40234375
2023-03-02,40604.55078125,40773.25,40312.8984375,40389.80078125,460.3515625
2023-03-03,40671.3984375,41390.1484375,40605.3515625,41251.3515625,784.796875
2023-03-06,41418.3984375,41671.19921875,41259.1484375,41350.3984375,412.05078125
2023-03-08,41178.3515625,41625.3515625,41100.3515625,41577.1015625,525.0
2023-03-09,41532.6484375,41659.0,41208.1015625,41256.75,450.8984375
2023-03-10,40805.25,40839.0,40341.69921875,40485.44921875,497.30078125
2023-03-13,40356.1015625,40690.05078125,39454.6015625,39564.69921875,1235.44921875
2023-03-14,39522.3984375,39768.5,39132.6015625,39411.3984375,635.8984375
2023-03-15,39777.8984375,39914.1015625,38934.6484375,39051.5,979.453125
2023-03-16,39061.69921875,39381.3984375,38613.1484375,39132.6015625,768.25
2023-03-17,39442.3984375,39705.1484375,38926.80078125,39598.1015625,778.34765625
2023-03-20,39512.1015625,39512.1015625,38941.8984375,39361.94921875,570.203125
2023-03-21,39599.6484375,39970.8984375,39366.30078125,39894.69921875,604.59765625
